,date,sitename,value,fips
353525,2020-13-05,Augusta,6.0,13245
353531,2020-13-05,Hawaii Volcanoes NP - Visitor's Center,0.0,15001
353533,2020-13-05,Hilo,3.0,15001
353535,2020-13-05,Kona,1.0,15001
353537,2020-13-05,Pahala,0.0,15001
353539,2020-13-05,Ocean View,1.0,15001
353541,2020-13-05,Mountain View,0.0,15001
353543,2020-13-05,Kapolei,0.0,15003
353547,2020-13-05,Honolulu,0.0,15003
353558,2020-13-05,St. Lukes Meridian,0.0,16001
353562,2020-13-05,Pocatello STP,12.0,16005
353580,2020-13-05,Soda Springs SO2,4.0,16029
353606,2020-13-05,Bondville,0.0,17019
353712,2020-13-05,New Albany,1.0,18043
353729,2020-13-05,Gary-IITRI,0.0,18089
353733,2020-13-05,Hammond-141st St,1.0,18089
353745,2020-13-05,Indpls-Harding St,0.0,18097
353751,2020-13-05,Indpls-Washington Park,0.0,18097
353783,2020-13-05,Evansville-Buena Vista,0.0,18163
353788,2020-13-05,Terre Haute-Lafayette Ave,1.0,18167
353802,2020-13-05,"Clinton, Chancy Park",1.0,19045
353813,2020-13-05,PUBLIC HEALTH,0.0,19113
353814,2020-13-05,TAIT CUMMINS,0.0,19113
353818,2020-13-05,"Muscatine, Greenwood",0.0,19139
353820,2020-13-05,"Muscatine, High School East Campus",2.0,19139
353821,2020-13-05,"Muscatine, Musser Park",0.0,19139
353836,2020-13-05,"Davenport, 10th & Vine",0.0,19163
353841,2020-13-05,Lake Sugema,0.0,19177
353851,2020-13-05,Chanute,1.0,20133
353870,2020-13-05,Cedar Bluff,0.0,20195
353875,2020-13-05,WY/KC,0.0,20209
353911,2020-13-05,WATSON,0.0,21111
353917,2020-13-05,Cannons Lane,0.0,21111
353927,2020-13-05,Firearms Training,0.0,21111
353997,2020-13-05,Chalmette Vista,0.0,22087
354024,2020-13-05,Portland - Deering Oaks,0.0,23005
354032,2020-13-05,Acadia NP - McFarland,0.0,23009
354052,2020-13-05,Riviera Beach,1.0,24003
354059,2020-13-05,Essex,0.0,24005
354072,2020-13-05,Horn Point,0.0,24019
354081,2020-13-05,Piney Run,0.0,24023
354098,2020-13-05,HU-Beltsville,0.0,24033
354113,2020-13-05,Fall River,0.0,25005
354130,2020-13-05,SPRINGFIELDSP,0.0,25013
354133,2020-13-05,WARE,0.0,25015
354141,2020-13-05,BOSTON-KENMORE,2.0,25025
354146,2020-13-05,Boston - Roxbury,0.0,25025
354153,2020-13-05,Worcester,0.0,25027
354176,2020-13-05,LANSING FILLEY ST,1.0,26065
354184,2020-13-05,GRAND RAPIDS,0.0,26081
354199,2020-13-05,MONROE STERLING ST PK,1.0,26115
354206,2020-13-05,WEST OLIVE,0.0,26139
354210,2020-13-05,PORT HURON,1.0,26147
354224,2020-13-05,ALLEN PARK,0.0,26163
354226,2020-13-05,DETROIT - SOUTHWEST ,1.0,26163
354234,2020-13-05,NMH48217,0.0,26163
354237,2020-13-05,DET POLICE 4TH,0.0,26163
354240,2020-13-05,TRINITY ST MARKS,1.0,26163
354242,2020-13-05,MILITARY PARK,0.0,26163
354252,2020-13-05,Blaine,0.0,27003
354272,2020-13-05,Minneapolis-Downtown,1.0,27053
354326,2020-13-05,Jackson NCORE,0.0,28049
354333,2020-13-05,PASCAGOULA,0.0,28059
354369,2020-13-05,Buick NE,0.0,29093
354372,2020-13-05,Troost,0.0,29095
354382,2020-13-05,"Herculaneum, Mott Street",0.0,29099
354388,2020-13-05,MTSP,1.0,29137
354401,2020-13-05,Rider Trail I-70,0.0,29189
354408,2020-13-05,BLAIR STREET,0.0,29510
354459,2020-13-05,Billings Coburn Rd,0.0,30111
354465,2020-13-05,NCORE,0.0,31055
354466,2020-13-05,16th and Whitmore,1.0,31055
354473,2020-13-05,Sheldon Station,0.0,31109
354504,2020-13-05,Jerome Mack,0.0,32003
354571,2020-13-05,Miller State Park,0.0,33011
354572,2020-13-05,Pembroke Exchange St,1.0,33013
354579,2020-13-05,Portsmouth,1.0,33015
354586,2020-13-05,Londonderry - Moose Hill,0.0,33015
354589,2020-13-05,Brigantine,0.0,34001
354597,2020-13-05,Camden Spruce St,0.0,34007
354607,2020-13-05,Newark Firehouse,0.0,34013
354612,2020-13-05,Bayonne,0.0,34017
354628,2020-13-05,Chester,0.0,34027
354634,2020-13-05,Elizabeth,0.0,34039
354637,2020-13-05,Elizabeth Trailer,0.0,34039
354641,2020-13-05,Columbia,0.0,34041
354671,2020-13-05,Bloomfield,0.0,35045
354679,2020-13-05,Substation,1.0,35045
354768,2020-13-05,BAYVIEW,0.0,37013
354771,2020-13-05,Skyland DRR,0.0,37021
354774,2020-13-05,LENOIR,0.0,37027
354791,2020-13-05,Durham Armory,0.0,37063
354799,2020-13-05,HATTIEAVEN,0.0,37067
354814,2020-13-05,Canton DRR,2.0,37087
354847,2020-13-05,Semora DRR,0.0,37145
354853,2020-13-05,BETHANY,0.0,37157
354863,2020-13-05,Millbrook NCore,0.0,37183
354874,2020-13-05,Lostwood NWR,0.0,38013
354879,2020-13-05,Bismarck Residential,0.0,38015
354884,2020-13-05,Fargo NW,1.0,38017
354889,2020-13-05,TRNP-NU,0.0,38053
354893,2020-13-05,Beulah North,0.0,38057
354898,2020-13-05,Hannover,1.0,38065
354902,2020-13-05,RYDER,0.0,38101
354903,2020-13-05,West Union,0.0,39001
354907,2020-13-05,Lima,0.0,39003
354910,2020-13-05,Conneaut,1.0,39007
354911,2020-13-05,Shadyside PSD,0.0,39013
354914,2020-13-05,Amanda  Elementary,1.0,39017
354915,2020-13-05,Yankee Road,0.0,39017
354916,2020-13-05,Made,1.0,39017
354927,2020-13-05,East Liverpool,1.0,39029
354930,2020-13-05,St Theodosius,1.0,39035
354931,2020-13-05,Fire Station 13,0.0,39035
354937,2020-13-05,G.T.Craig,0.0,39035
354940,2020-13-05,Harvard Yards,0.0,39035
354951,2020-13-05,Columbus - Fairgrounds,0.0,39049
354956,2020-13-05,Cheshire,1.0,39053
354967,2020-13-05,Colerain,0.0,39061
354972,2020-13-05,Taft,1.0,39061
354978,2020-13-05,Steubenville,0.0,39081
354983,2020-13-05,Eastlake,0.0,39085
354987,2020-13-05,Painesville - JFS,0.0,39085
354993,2020-13-05,Ironton - ODOT,0.0,39087
355011,2020-13-05,Youngstown - Oakhill,3.0,39099
355020,2020-13-05,Hackney,1.0,39115
355037,2020-13-05,East High School,0.0,39153
355040,2020-13-05,Akron NIFH/STEM,0.0,39153
355053,2020-13-05,STILWELL CASTNET & NCORE,0.0,40001
355074,2020-13-05,Kremlin,0.0,40047
355079,2020-13-05,Ponca City,0.0,40071
355082,2020-13-05,Pryor,0.0,40097
355085,2020-13-05,Ft. Gibson,0.0,40101
355096,2020-13-05,North OKC,0.0,40109
355110,2020-13-05,Tulsa 0175,0.0,40143
355113,2020-13-05,Tulsa 0179,0.0,40143
355114,2020-13-05,Tulsa 0235,0.0,40143
355119,2020-13-05,Tulsa,0.0,40143
355172,2020-13-05,Portland - SE Lafayette,0.0,41051
355299,2020-13-05,RIT,0.0,42101
355336,2020-13-05,E Providence,0.0,44007
355345,2020-13-05,Jenkins Avenue,0.0,45019
355349,2020-13-05,Cape Romain,0.0,45019
355361,2020-13-05,Greenville-ESC,0.0,45045
355371,2020-13-05,Parklane,0.0,45079
355381,2020-13-05,York Landfill,0.0,45091
355462,2020-13-05,Eastman Ross N Robinson,0.0,47163
355463,2020-13-05,Skyland Drive,0.0,47163
355677,2020-13-05,Underhill,0.0,50007
355684,2020-13-05,RUTLAND,0.0,50021
355700,2020-13-05,FRANCONIA,0.0,51059
355714,2020-13-05,MATH & SCIENCE CTR,0.0,51087
355728,2020-13-05,EAST VINTON ELEMENTARY SCHOOL,0.0,51161
355733,2020-13-05,Rockingham,0.0,51165
355742,2020-13-05,HAMPTON,0.0,51650
355744,2020-13-05,NORFOLK - NOAA,0.0,51710
355761,2020-13-05,Cheeka Peak,0.0,53009
355788,2020-13-05,Seattle-Beacon Hill,0.0,53033
355803,2020-13-05,Anacortes-202 Ave (SO-AQS),0.0,53057
355859,2020-13-05,GREEN BAY E HIGH,0.0,55009
355867,2020-13-05,MADISON EAST,0.0,55025
355873,2020-13-05,Horicon Wildlife Area,0.0,55027
355885,2020-13-05,POTAWATOMI ,0.0,55041
355908,2020-13-05,MILWAUKEE SER DNR,0.0,55079
355914,2020-13-05,RHINELANDER,0.0,55085
355951,2020-13-05,Sinclair In-Town,0.0,56007
355967,2020-13-05,Cheyenne NCore,0.0,56021
355997,2020-13-05,Moxa Arch,0.0,56037
356025,2020-13-05,Long Beach Signal Hill,0.0,84006
356042,2020-13-05,KS Hawaii,0.0,84015
356051,2020-13-05,East Chicago - Marina,0.0,84018
356068,2020-13-05,Reno4,0.0,84032
356077,2020-13-05,Lake Ilo,0.0,84038
356098,2020-13-05,Andrew Johnson Elem.,0.0,84047
356099,2020-13-05,Happy Hill,1.0,84047
356109,2020-13-05,Kaukauna,0.0,84055
356116,2020-13-05,Laramie County Mobile,0.0,84056
356121,2020-13-05,James Town Mobile,0.0,84056
356122,2020-13-05,Seedskadee,0.0,84056
356184,2020-14-05,NCore,0.0,02090
356201,2020-14-05,Miami Jones Ranch,0.0,04007
356202,2020-14-05,Miami Town Site,0.0,04007
356204,2020-14-05,Hayden,1.0,04007
356230,2020-14-05,Phoenix JLG Supersite,1.0,04013
356300,2020-14-05,Oakland West,0.0,06001
356334,2020-14-05,Concord,0.0,06013
356335,2020-14-05,Richmond - 7th St,0.0,06013
356339,2020-14-05,Bethel Island,0.0,06013
356344,2020-14-05,San Pablo - Rumrill,0.0,06013
356359,2020-14-05,Fresno - Garland,0.0,06019
356380,2020-14-05,Calexico - Ethel Street,0.0,06025
356394,2020-14-05,NCore - White Mountain Research Station - OVL,0.0,06027
356440,2020-14-05,Los Angeles - N. Main Street,0.0,06037
356460,2020-14-05,LAX-Hastings,0.0,06037
356569,2020-14-05,Riverside - Rubidoux,0.0,06065
356588,2020-14-05,Arden Arcade - Del Paso Manor,0.0,06067
356631,2020-14-05,Fontana - Arrow Highway,0.0,06071
356676,2020-14-05,Mesa 2 /Nipomo,0.0,06079
356759,2020-14-05,Vallejo,0.0,06095
356830,2020-14-05,Welby - 78th Ave. & Steele St.,0.0,08001
356837,2020-14-05,7004,0.0,08007
356846,2020-14-05,Denver - CAMP - 2105 Broadway,0.0,08031
356852,2020-14-05,La Casa NCORE - 4545 Navajo St.,0.0,08031
356862,2020-14-05,Colorado Springs - Highway 24,0.0,08041
356905,2020-14-05,Bridgeport,0.0,09001
356928,2020-14-05,Cornwall,0.0,09005
356936,2020-14-05,New Haven - Criscuolo Park,0.0,09009
356954,2020-14-05,LUMS 2,0.0,10003
356956,2020-14-05,Rte 9 Del. City,0.0,10003
356961,2020-14-05,BELLFNT2,0.0,10003
356966,2020-14-05,MLK,1.0,10003
356979,2020-14-05,McMillan NCORE,0.0,11001
357003,2020-14-05,NCORE,0.0,12011
357012,2020-14-05,Crystal River Preserve,0.0,12017
357019,2020-14-05,Kooker Park,0.0,12031
357023,2020-14-05,Cedar Bay,0.0,12031
357046,2020-14-05,EAST BAY,1.0,12057
357047,2020-14-05,APOLLO BEACH,1.0,12057
357052,2020-14-05,DAVIS ISLAND,0.0,12057
357076,2020-14-05,Port Manatee,0.0,12081
357099,2020-14-05,FBHWWTP,0.0,12089
357106,2020-14-05,Winter Park,0.0,12095
357128,2020-14-05,Sikes Elementary School,0.0,12105
357161,2020-14-05,Macon Forestry,0.0,13021
357164,2020-14-05,Savannah East President,0.0,13051
357167,2020-14-05,Savannah L&A,0.0,13051
357185,2020-14-05,South DeKalb,0.0,13089
357190,2020-14-05,Rome-Kraftsman,1.0,13115
357194,2020-14-05,United Ave,0.0,13121
357220,2020-14-05,Augusta,0.0,13245
357227,2020-14-05,Hawaii Volcanoes NP - Visitor's Center,0.0,15001
357229,2020-14-05,Hilo,2.0,15001
357231,2020-14-05,Kona,1.0,15001
357233,2020-14-05,Pahala,0.0,15001
357235,2020-14-05,Ocean View,1.0,15001
357237,2020-14-05,Mountain View,0.0,15001
357239,2020-14-05,Kapolei,1.0,15003
357243,2020-14-05,Honolulu,0.0,15003
357254,2020-14-05,St. Lukes Meridian,0.0,16001
357258,2020-14-05,Pocatello STP,9.0,16005
357277,2020-14-05,Soda Springs SO2,5.0,16029
357303,2020-14-05,Bondville,0.0,17019
357408,2020-14-05,New Albany,1.0,18043
357425,2020-14-05,Gary-IITRI,0.0,18089
357428,2020-14-05,Hammond-141st St,1.0,18089
357440,2020-14-05,Indpls-Harding St,0.0,18097
357446,2020-14-05,Indpls-Washington Park,0.0,18097
357478,2020-14-05,Evansville-Buena Vista,0.0,18163
357483,2020-14-05,Terre Haute-Lafayette Ave,1.0,18167
357497,2020-14-05,"Clinton, Chancy Park",0.0,19045
357508,2020-14-05,PUBLIC HEALTH,0.0,19113
357509,2020-14-05,TAIT CUMMINS,0.0,19113
357513,2020-14-05,"Muscatine, Greenwood",0.0,19139
357515,2020-14-05,"Muscatine, High School East Campus",0.0,19139
357516,2020-14-05,"Muscatine, Musser Park",1.0,19139
357531,2020-14-05,"Davenport, 10th & Vine",0.0,19163
357536,2020-14-05,Lake Sugema,0.0,19177
357546,2020-14-05,Chanute,1.0,20133
357565,2020-14-05,Cedar Bluff,0.0,20195
357570,2020-14-05,WY/KC,0.0,20209
357606,2020-14-05,WATSON,1.0,21111
357612,2020-14-05,Cannons Lane,0.0,21111
357622,2020-14-05,Firearms Training,0.0,21111
357691,2020-14-05,Chalmette Vista,0.0,22087
357713,2020-14-05,MICMAC,0.0,23003
357719,2020-14-05,Portland - Deering Oaks,0.0,23005
357727,2020-14-05,Acadia NP - McFarland,0.0,23009
357747,2020-14-05,Riviera Beach,2.0,24003
357754,2020-14-05,Essex,0.0,24005
357767,2020-14-05,Horn Point,0.0,24019
357776,2020-14-05,Piney Run,0.0,24023
357792,2020-14-05,HU-Beltsville,0.0,24033
357807,2020-14-05,Fall River,0.0,25005
357823,2020-14-05,SPRINGFIELDSP,0.0,25013
357826,2020-14-05,WARE,0.0,25015
357838,2020-14-05,Boston - Roxbury,0.0,25025
357845,2020-14-05,Worcester,0.0,25027
357869,2020-14-05,LANSING FILLEY ST,1.0,26065
357877,2020-14-05,GRAND RAPIDS,0.0,26081
357892,2020-14-05,MONROE STERLING ST PK,1.0,26115
357899,2020-14-05,WEST OLIVE,0.0,26139
357903,2020-14-05,PORT HURON,1.0,26147
357918,2020-14-05,ALLEN PARK,0.0,26163
357920,2020-14-05,DETROIT - SOUTHWEST ,1.0,26163
357928,2020-14-05,NMH48217,0.0,26163
357931,2020-14-05,DET POLICE 4TH,0.0,26163
357934,2020-14-05,TRINITY ST MARKS,0.0,26163
357936,2020-14-05,MILITARY PARK,0.0,26163
357946,2020-14-05,Blaine,0.0,27003
357967,2020-14-05,Minneapolis-Downtown,1.0,27053
358021,2020-14-05,Jackson NCORE,0.0,28049
358028,2020-14-05,PASCAGOULA,0.0,28059
358063,2020-14-05,Buick NE,0.0,29093
358066,2020-14-05,Troost,1.0,29095
358076,2020-14-05,"Herculaneum, Mott Street",0.0,29099
358082,2020-14-05,MTSP,0.0,29137
358095,2020-14-05,Rider Trail I-70,0.0,29189
358102,2020-14-05,BLAIR STREET,0.0,29510
358153,2020-14-05,Billings Coburn Rd,0.0,30111
358160,2020-14-05,NCORE,0.0,31055
358161,2020-14-05,16th and Whitmore,0.0,31055
358168,2020-14-05,Sheldon Station,0.0,31109
358199,2020-14-05,Jerome Mack,0.0,32003
358266,2020-14-05,Miller State Park,0.0,33011
358267,2020-14-05,Pembroke Exchange St,1.0,33013
358274,2020-14-05,Portsmouth,0.0,33015
358281,2020-14-05,Londonderry - Moose Hill,0.0,33015
358285,2020-14-05,Brigantine,0.0,34001
358293,2020-14-05,Camden Spruce St,0.0,34007
358303,2020-14-05,Newark Firehouse,0.0,34013
358308,2020-14-05,Bayonne,0.0,34017
358324,2020-14-05,Chester,0.0,34027
358330,2020-14-05,Elizabeth,0.0,34039
358333,2020-14-05,Elizabeth Trailer,1.0,34039
358337,2020-14-05,Columbia,0.0,34041
358367,2020-14-05,Bloomfield,0.0,35045
358375,2020-14-05,Substation,1.0,35045
358466,2020-14-05,BAYVIEW,1.0,37013
358467,2020-14-05,Southport DRR,0.0,37019
358471,2020-14-05,Skyland DRR,0.0,37021
358474,2020-14-05,LENOIR,0.0,37027
358490,2020-14-05,Durham Armory,0.0,37063
358496,2020-14-05,HATTIEAVEN,0.0,37067
358511,2020-14-05,Canton DRR,0.0,37087
358544,2020-14-05,Semora DRR,0.0,37145
358550,2020-14-05,BETHANY,0.0,37157
358559,2020-14-05,Millbrook NCore,0.0,37183
358570,2020-14-05,Lostwood NWR,0.0,38013
358575,2020-14-05,Bismarck Residential,0.0,38015
358580,2020-14-05,Fargo NW,1.0,38017
358585,2020-14-05,TRNP-NU,0.0,38053
358589,2020-14-05,Beulah North,1.0,38057
358594,2020-14-05,Hannover,1.0,38065
358598,2020-14-05,RYDER,0.0,38101
358599,2020-14-05,West Union,0.0,39001
358603,2020-14-05,Lima,0.0,39003
358606,2020-14-05,Conneaut,1.0,39007
358607,2020-14-05,Shadyside PSD,0.0,39013
358610,2020-14-05,Amanda  Elementary,0.0,39017
358611,2020-14-05,Yankee Road,0.0,39017
358612,2020-14-05,Made,2.0,39017
358621,2020-14-05,Mud Run,1.0,39023
358628,2020-14-05,East Liverpool,1.0,39029
358631,2020-14-05,St Theodosius,3.0,39035
358632,2020-14-05,Fire Station 13,0.0,39035
358637,2020-14-05,G.T.Craig,0.0,39035
358640,2020-14-05,Harvard Yards,0.0,39035
358651,2020-14-05,Columbus - Fairgrounds,0.0,39049
358656,2020-14-05,Cheshire,1.0,39053
358667,2020-14-05,Colerain,0.0,39061
358673,2020-14-05,Taft,0.0,39061
358679,2020-14-05,Steubenville,0.0,39081
358684,2020-14-05,Eastlake,0.0,39085
358688,2020-14-05,Painesville - JFS,0.0,39085
358694,2020-14-05,Ironton - ODOT,0.0,39087
358712,2020-14-05,Youngstown - Oakhill,3.0,39099
358722,2020-14-05,Hackney,0.0,39115
358739,2020-14-05,East High School,0.0,39153
358742,2020-14-05,Akron NIFH/STEM,0.0,39153
358757,2020-14-05,STILWELL CASTNET & NCORE,0.0,40001
358777,2020-14-05,Kremlin,0.0,40047
358782,2020-14-05,Ponca City,0.0,40071
358785,2020-14-05,Pryor,2.0,40097
358788,2020-14-05,Ft. Gibson,0.0,40101
358799,2020-14-05,North OKC,0.0,40109
358813,2020-14-05,Tulsa 0175,0.0,40143
358816,2020-14-05,Tulsa 0179,0.0,40143
358817,2020-14-05,Tulsa 0235,0.0,40143
358822,2020-14-05,Tulsa,0.0,40143
358875,2020-14-05,Portland - SE Lafayette,0.0,41051
359000,2020-14-05,NEW,0.0,42101
359002,2020-14-05,RIT,1.0,42101
359047,2020-14-05,Jenkins Avenue,0.0,45019
359051,2020-14-05,Cape Romain,0.0,45019
359063,2020-14-05,Greenville-ESC,0.0,45045
359072,2020-14-05,Parklane,0.0,45079
359082,2020-14-05,York Landfill,0.0,45091
359164,2020-14-05,Eastman Ross N Robinson,0.0,47163
359165,2020-14-05,Skyland Drive,1.0,47163
359376,2020-14-05,Underhill,0.0,50007
359383,2020-14-05,RUTLAND,0.0,50021
359394,2020-14-05,SHIRLEY PLANTATION,0.0,51036
359400,2020-14-05,FRANCONIA,0.0,51059
359414,2020-14-05,MATH & SCIENCE CTR,0.0,51087
359428,2020-14-05,EAST VINTON ELEMENTARY SCHOOL,0.0,51161
359433,2020-14-05,Rockingham,0.0,51165
359442,2020-14-05,HAMPTON,0.0,51650
359444,2020-14-05,NORFOLK - NOAA,0.0,51710
359488,2020-14-05,Seattle-Beacon Hill,0.0,53033
359504,2020-14-05,Anacortes-202 Ave (SO-AQS),0.0,53057
359562,2020-14-05,GREEN BAY E HIGH,0.0,55009
359570,2020-14-05,MADISON EAST,0.0,55025
359576,2020-14-05,Horicon Wildlife Area,0.0,55027
359588,2020-14-05,POTAWATOMI ,0.0,55041
359611,2020-14-05,MILWAUKEE SER DNR,0.0,55079
359617,2020-14-05,RHINELANDER,0.0,55085
359654,2020-14-05,Sinclair In-Town,0.0,56007
359698,2020-14-05,Moxa Arch,0.0,56037
359726,2020-14-05,Long Beach Signal Hill,0.0,84006
359743,2020-14-05,KS Hawaii,0.0,84015
359752,2020-14-05,East Chicago - Marina,0.0,84018
359769,2020-14-05,Reno4,0.0,84032
359778,2020-14-05,Lake Ilo,0.0,84038
359799,2020-14-05,Andrew Johnson Elem.,1.0,84047
359800,2020-14-05,Happy Hill,0.0,84047
359810,2020-14-05,Kaukauna,0.0,84055
359817,2020-14-05,Laramie County Mobile,0.0,84056
359822,2020-14-05,James Town Mobile,0.0,84056
359823,2020-14-05,Seedskadee,0.0,84056
359886,2020-15-05,NCore,1.0,02090
359902,2020-15-05,Miami Jones Ranch,3.0,04007
359903,2020-15-05,Miami Town Site,3.0,04007
359905,2020-15-05,Hayden,1.0,04007
359931,2020-15-05,Phoenix JLG Supersite,1.0,04013
360004,2020-15-05,Oakland West,0.0,06001
360037,2020-15-05,Concord,0.0,06013
360041,2020-15-05,Bethel Island,1.0,06013
360046,2020-15-05,San Pablo - Rumrill,0.0,06013
360061,2020-15-05,Fresno - Garland,0.0,06019
360082,2020-15-05,Calexico - Ethel Street,0.0,06025
360098,2020-15-05,NCore - White Mountain Research Station - OVL,0.0,06027
360146,2020-15-05,Los Angeles - N. Main Street,0.0,06037
360166,2020-15-05,LAX-Hastings,0.0,06037
360277,2020-15-05,Riverside - Rubidoux,0.0,06065
360296,2020-15-05,Arden Arcade - Del Paso Manor,0.0,06067
360339,2020-15-05,Fontana - Arrow Highway,0.0,06071
360385,2020-15-05,Mesa 2 /Nipomo,0.0,06079
360468,2020-15-05,Vallejo,0.0,06095
360540,2020-15-05,Welby - 78th Ave. & Steele St.,0.0,08001
360547,2020-15-05,7004,0.0,08007
360556,2020-15-05,Denver - CAMP - 2105 Broadway,0.0,08031
360562,2020-15-05,La Casa NCORE - 4545 Navajo St.,0.0,08031
360572,2020-15-05,Colorado Springs - Highway 24,0.0,08041
360615,2020-15-05,Bridgeport,0.0,09001
360638,2020-15-05,Cornwall,0.0,09005
360646,2020-15-05,New Haven - Criscuolo Park,0.0,09009
360664,2020-15-05,LUMS 2,0.0,10003
360666,2020-15-05,Rte 9 Del. City,0.0,10003
360671,2020-15-05,BELLFNT2,0.0,10003
360676,2020-15-05,MLK,1.0,10003
360689,2020-15-05,McMillan NCORE,0.0,11001
360713,2020-15-05,NCORE,0.0,12011
360722,2020-15-05,Crystal River Preserve,0.0,12017
360730,2020-15-05,Kooker Park,0.0,12031
360734,2020-15-05,Cedar Bay,0.0,12031
360756,2020-15-05,EAST BAY,0.0,12057
360757,2020-15-05,APOLLO BEACH,0.0,12057
360762,2020-15-05,DAVIS ISLAND,0.0,12057
360786,2020-15-05,Port Manatee,0.0,12081
360808,2020-15-05,FBHWWTP,0.0,12089
360815,2020-15-05,Winter Park,0.0,12095
360836,2020-15-05,Sikes Elementary School,0.0,12105
360870,2020-15-05,Macon Forestry,0.0,13021
360873,2020-15-05,Savannah East President,0.0,13051
360876,2020-15-05,Savannah L&A,0.0,13051
360894,2020-15-05,South DeKalb,0.0,13089
360899,2020-15-05,Rome-Kraftsman,0.0,13115
360903,2020-15-05,United Ave,0.0,13121
360929,2020-15-05,Augusta,0.0,13245
360936,2020-15-05,Hawaii Volcanoes NP - Visitor's Center,0.0,15001
360938,2020-15-05,Hilo,2.0,15001
360940,2020-15-05,Kona,1.0,15001
360942,2020-15-05,Pahala,0.0,15001
360944,2020-15-05,Ocean View,1.0,15001
360946,2020-15-05,Mountain View,0.0,15001
360948,2020-15-05,Kapolei,0.0,15003
360952,2020-15-05,Honolulu,0.0,15003
360964,2020-15-05,St. Lukes Meridian,0.0,16001
360968,2020-15-05,Pocatello STP,8.0,16005
360987,2020-15-05,Soda Springs SO2,3.0,16029
361013,2020-15-05,Bondville,0.0,17019
361117,2020-15-05,New Albany,0.0,18043
361133,2020-15-05,Gary-IITRI,0.0,18089
361135,2020-15-05,Hammond-141st St,1.0,18089
361147,2020-15-05,Indpls-Harding St,0.0,18097
361153,2020-15-05,Indpls-Washington Park,0.0,18097
361185,2020-15-05,Evansville-Buena Vista,0.0,18163
361190,2020-15-05,Terre Haute-Lafayette Ave,0.0,18167
361204,2020-15-05,"Clinton, Chancy Park",0.0,19045
361215,2020-15-05,PUBLIC HEALTH,0.0,19113
361216,2020-15-05,TAIT CUMMINS,0.0,19113
361220,2020-15-05,"Muscatine, Greenwood",0.0,19139
361222,2020-15-05,"Muscatine, High School East Campus",0.0,19139
361223,2020-15-05,"Muscatine, Musser Park",0.0,19139
361238,2020-15-05,"Davenport, 10th & Vine",0.0,19163
361243,2020-15-05,Lake Sugema,0.0,19177
361253,2020-15-05,Chanute,1.0,20133
361272,2020-15-05,Cedar Bluff,0.0,20195
361277,2020-15-05,WY/KC,0.0,20209
361313,2020-15-05,WATSON,1.0,21111
361319,2020-15-05,Cannons Lane,0.0,21111
361329,2020-15-05,Firearms Training,0.0,21111
361399,2020-15-05,Chalmette Vista,6.0,22087
361421,2020-15-05,MICMAC,0.0,23003
361427,2020-15-05,Portland - Deering Oaks,0.0,23005
361435,2020-15-05,Acadia NP - McFarland,0.0,23009
361455,2020-15-05,Riviera Beach,3.0,24003
361462,2020-15-05,Essex,0.0,24005
361475,2020-15-05,Horn Point,0.0,24019
361484,2020-15-05,Piney Run,0.0,24023
361500,2020-15-05,HU-Beltsville,0.0,24033
361515,2020-15-05,Fall River,0.0,25005
361532,2020-15-05,SPRINGFIELDSP,0.0,25013
361536,2020-15-05,WARE,0.0,25015
361544,2020-15-05,BOSTON-KENMORE,0.0,25025
361549,2020-15-05,Boston - Roxbury,0.0,25025
361556,2020-15-05,Worcester,0.0,25027
361580,2020-15-05,LANSING FILLEY ST,1.0,26065
361588,2020-15-05,GRAND RAPIDS,0.0,26081
361603,2020-15-05,MONROE STERLING ST PK,1.0,26115
361610,2020-15-05,WEST OLIVE,0.0,26139
361614,2020-15-05,PORT HURON,0.0,26147
361628,2020-15-05,ALLEN PARK,0.0,26163
361630,2020-15-05,DETROIT - SOUTHWEST ,1.0,26163
361638,2020-15-05,NMH48217,0.0,26163
361641,2020-15-05,DET POLICE 4TH,0.0,26163
361644,2020-15-05,TRINITY ST MARKS,0.0,26163
